id,price,price_per_guest,accommodates,room_type,neighbourhood_cleansed,minimum_nights,availability_365,estimated_occupancy_l365d,estimated_revenue_l365d,host_is_superhost,host_response_rate,host_acceptance_rate
1184745110773237761,1288.0,214.66666666666663,6.0,Entire home/apt,Cuauhtémoc,1.0,278.0,36.0,46368.0,f,1.0,0.99
727449956710278575,720.0,360.0,2.0,Private room,Benito Juárez,2.0,88.0,18.0,12960.0,f,1.0,0.67
952243357543361582,675.0,84.375,8.0,Private room,Xochimilco,1.0,365.0,30.0,20250.0,f,1.0,1.0
35830534,875.0,437.5,2.0,Entire home/apt,Miguel Hidalgo,3.0,352.0,120.0,105000.0,f,,
1135674088210999716,1238.0,309.5,4.0,Entire home/apt,Cuauhtémoc,2.0,3.0,78.0,96564.0,f,1.0,0.98
1253628649846066437,547.0,273.5,2.0,Entire home/apt,Cuauhtémoc,1.0,93.0,120.0,65640.0,t,1.0,0.99
926983446055998397,993.0,496.5,2.0,Entire home/apt,Álvaro Obregón,2.0,236.0,138.0,137034.0,f,1.0,0.98
31072443,709.0,354.5,2.0,Private room,Iztacalco,1.0,243.0,174.0,123366.0,f,1.0,1.0
1072129508089961986,1247.0,311.75,4.0,Entire home/apt,Venustiano Carranza,1.0,132.0,255.0,317985.0,t,1.0,1.0
821186565753110675,653.0,326.5,2.0,Entire home/apt,Cuauhtémoc,2.0,58.0,255.0,166515.0,t,1.0,1.0
53095958,632.0,210.66666666666663,3.0,Private room,Coyoacán,1.0,358.0,42.0,26544.0,f,1.0,1.0
714520178205262504,548.0,137.0,4.0,Private room,Cuauhtémoc,1.0,198.0,255.0,139740.0,f,1.0,0.99
1329030851971843301,1000.0,333.3333333333333,3.0,Entire home/apt,Cuauhtémoc,3.0,272.0,0.0,0.0,,1.0,0.98
863904424713665523,731.0,182.75,4.0,Entire home/apt,Coyoacán,1.0,335.0,36.0,26316.0,f,1.0,0.99
692452894653923415,618.0,309.0,2.0,Private room,Cuauhtémoc,1.0,182.0,0.0,0.0,f,1.0,0.6
886904915775306978,2540.0,317.5,8.0,Entire home/apt,Cuauhtémoc,2.0,333.0,18.0,45720.0,f,1.0,0.89
1137566697576511155,780.0,156.0,5.0,Entire home/apt,Gustavo A. Madero,3.0,303.0,0.0,0.0,f,1.0,0.79
855496014796643454,665.0,332.5,2.0,Entire home/apt,Miguel Hidalgo,2.0,92.0,24.0,15960.0,f,0.33,1.0
1303073430810617549,496.0,248.0,2.0,Entire home/apt,Tlalpan,2.0,145.0,0.0,0.0,f,0.9,0.79
1288486596581761150,1168.0,584.0,2.0,Entire home/apt,Cuauhtémoc,3.0,86.0,78.0,91104.0,,1.0,1.0
35352858,3543.0,253.07142857142856,14.0,Entire home/apt,Cuauhtémoc,3.0,66.0,108.0,382644.0,f,1.0,0.99
1180551447354227627,5348.0,1337.0,4.0,Entire home/apt,Cuauhtémoc,2.0,77.0,198.0,1058904.0,t,1.0,0.93
725596935806143924,2247.0,561.75,4.0,Entire home/apt,Cuauhtémoc,4.0,70.0,176.0,395472.0,t,1.0,1.0
677511627014749651,1715.0,857.5,2.0,Entire home/apt,Cuauhtémoc,2.0,332.0,48.0,82320.0,t,1.0,1.0
28540264,879.0,293.0,3.0,Entire home/apt,Cuauhtémoc,1.0,55.0,234.0,205686.0,f,1.0,1.0
845810419781799686,1440.0,360.0,4.0,Entire home/apt,Cuauhtémoc,3.0,78.0,102.0,146880.0,t,,
984813698112436669,3087.0,514.5,6.0,Entire home/apt,Cuauhtémoc,1.0,362.0,255.0,787185.0,t,1.0,1.0
14710924,563.0,281.5,2.0,Private room,Coyoacán,2.0,106.0,24.0,13512.0,t,1.0,0.87
38698630,427.0,427.0,1.0,Private room,Benito Juárez,3.0,66.0,6.0,2562.0,f,0.9,0.92
926332994058631174,1215.0,607.5,2.0,Entire home/apt,Cuauhtémoc,6.0,358.0,0.0,0.0,f,,0.0
8984630,1500.0,375.0,4.0,Entire home/apt,Benito Juárez,10.0,269.0,0.0,0.0,f,,0.0
1313898522185301500,3038.0,1519.0,2.0,Entire home/apt,Cuauhtémoc,1.0,356.0,6.0,18228.0,t,1.0,1.0
949513146476348784,424.0,212.0,2.0,Private room,Cuauhtémoc,1.0,365.0,255.0,108120.0,f,1.0,0.99
50048034,1070.0,356.6666666666667,3.0,Entire home/apt,Miguel Hidalgo,2.0,269.0,102.0,109140.0,t,1.0,1.0
52743072,2716.0,679.0,4.0,Entire home/apt,Cuauhtémoc,1.0,152.0,72.0,195552.0,,1.0,0.99
1100083699996889833,1039.0,259.75,4.0,Private room,Cuauhtémoc,1.0,281.0,255.0,264945.0,f,1.0,0.98
1075291400344893671,957.0,239.25,4.0,Entire home/apt,Benito Juárez,2.0,361.0,255.0,244035.0,t,1.0,1.0
1121182454108780742,2181.0,545.25,4.0,Entire home/apt,Cuajimalpa de Morelos,1.0,0.0,0.0,0.0,f,1.0,0.92
1163116601956051992,540.0,135.0,4.0,Entire home/apt,Miguel Hidalgo,2.0,364.0,36.0,19440.0,f,1.0,0.88
1010359447202657886,2797.0,699.25,4.0,Entire home/apt,Miguel Hidalgo,2.0,336.0,144.0,402768.0,t,1.0,1.0
32190227,3500.0,1750.0,2.0,Entire home/apt,Benito Juárez,30.0,2.0,0.0,0.0,f,0.8,0.17
990641805213376333,1290.0,645.0,2.0,Entire home/apt,Cuauhtémoc,1.0,151.0,0.0,0.0,f,0.0,0.63
580265139484630382,987.0,329.0,3.0,Entire home/apt,Cuauhtémoc,1.0,355.0,255.0,251685.0,t,1.0,0.99
30859823,513.0,256.5,2.0,Private room,Cuauhtémoc,1.0,362.0,255.0,130815.0,f,1.0,1.0
32010326,1131.0,565.5,2.0,Entire home/apt,Benito Juárez,1.0,181.0,0.0,0.0,f,1.0,0.86
900142540541504253,1487.0,297.4,5.0,Entire home/apt,Cuauhtémoc,1.0,330.0,255.0,379185.0,,0.98,0.99
884033398043837975,356.0,178.0,2.0,Entire home/apt,Álvaro Obregón,5.0,360.0,50.0,17800.0,t,1.0,0.98
1092953508716594403,1100.0,550.0,2.0,Entire home/apt,Cuajimalpa de Morelos,1.0,363.0,255.0,280500.0,f,0.94,0.99
49142012,1383.0,276.6,5.0,Entire home/apt,Cuauhtémoc,2.0,165.0,255.0,352665.0,t,1.0,1.0
1288676193064695801,8000.0,4000.0,2.0,Entire home/apt,Cuauhtémoc,1.0,365.0,48.0,384000.0,t,1.0,0.94
51753266,1386.0,346.5,4.0,Entire home/apt,Álvaro Obregón,4.0,86.0,160.0,221760.0,t,1.0,1.0
1320441604259304587,864.0,172.8,5.0,Entire home/apt,Cuauhtémoc,1.0,134.0,186.0,160704.0,t,1.0,1.0
38624580,450.0,225.0,2.0,Private room,Cuauhtémoc,1.0,175.0,60.0,27000.0,t,1.0,0.9
53814518,1521.0,760.5,2.0,Entire home/apt,Miguel Hidalgo,1.0,161.0,114.0,173394.0,f,1.0,1.0
1184724183797960863,987.0,246.75,4.0,Entire home/apt,Benito Juárez,1.0,212.0,210.0,207270.0,t,1.0,0.99
34840332,675.0,675.0,1.0,Private room,Miguel Hidalgo,1.0,268.0,0.0,0.0,f,,
1080020463056195690,1799.0,449.75,4.0,Entire home/apt,Miguel Hidalgo,1.0,270.0,6.0,10794.0,f,0.0,0.33
19385145,564.0,141.0,4.0,Entire home/apt,Venustiano Carranza,1.0,87.0,255.0,143820.0,f,1.0,0.92
49246231,887.0,221.75,4.0,Entire home/apt,Álvaro Obregón,1.0,310.0,18.0,15966.0,,1.0,0.49
36109270,1439.0,239.8333333333333,6.0,Entire home/apt,Cuauhtémoc,2.0,340.0,36.0,51804.0,t,1.0,1.0
24541094,1883.0,470.75,4.0,Entire home/apt,Cuajimalpa de Morelos,2.0,339.0,24.0,45192.0,f,1.0,0.97
705973940878323415,1318.0,659.0,2.0,Entire home/apt,Cuauhtémoc,2.0,277.0,162.0,213516.0,t,1.0,1.0
1133550837245866411,2657.0,885.6666666666666,3.0,Entire home/apt,Cuauhtémoc,1.0,364.0,252.0,669564.0,t,1.0,1.0
1348863192460066345,1750.0,875.0,2.0,Entire home/apt,Miguel Hidalgo,4.0,179.0,24.0,42000.0,f,1.0,0.67
1039388631897485737,1172.0,293.0,4.0,Entire home/apt,Miguel Hidalgo,1.0,335.0,6.0,7032.0,f,1.0,1.0
35585791,294.0,73.5,4.0,Entire home/apt,La Magdalena Contreras,1.0,334.0,48.0,14112.0,f,1.0,0.99
1168340108062636851,651.0,325.5,2.0,Private room,Cuauhtémoc,1.0,337.0,255.0,166005.0,f,1.0,0.99
26608339,1755.0,351.0,5.0,Entire home/apt,Álvaro Obregón,1.0,256.0,0.0,0.0,f,1.0,0.4
981961180670990327,1350.0,450.0,3.0,Entire home/apt,Miguel Hidalgo,2.0,354.0,72.0,97200.0,f,1.0,1.0
3944872,1368.0,684.0,2.0,Entire home/apt,Cuauhtémoc,3.0,116.0,102.0,139536.0,f,1.0,1.0
22083986,1961.0,490.25,4.0,Entire home/apt,Miguel Hidalgo,1.0,187.0,255.0,500055.0,t,1.0,0.99
1242284101220499496,5400.0,5400.0,1.0,Entire home/apt,Miguel Hidalgo,1.0,364.0,0.0,0.0,f,1.0,0.84
617634205050541154,1283.0,427.6666666666667,3.0,Entire home/apt,Cuauhtémoc,1.0,358.0,222.0,284826.0,f,1.0,1.0
1297884177709584342,1471.0,367.75,4.0,Entire home/apt,Cuauhtémoc,1.0,173.0,132.0,194172.0,t,1.0,1.0
32161887,585.0,292.5,2.0,Entire home/apt,Cuauhtémoc,2.0,234.0,138.0,80730.0,f,,
53685702,7058.0,441.125,16.0,Entire home/apt,Cuauhtémoc,2.0,270.0,12.0,84696.0,,1.0,0.83
37541607,267.0,267.0,1.0,Private room,Cuauhtémoc,1.0,0.0,0.0,0.0,f,1.0,0.11
50150513,3143.0,628.6,5.0,Entire home/apt,Cuauhtémoc,1.0,364.0,36.0,113148.0,t,1.0,1.0
23086650,2251.0,281.375,8.0,Entire home/apt,Cuauhtémoc,1.0,293.0,255.0,574005.0,t,1.0,1.0
1302956821832403273,1543.0,385.75,4.0,Entire home/apt,Cuauhtémoc,2.0,75.0,0.0,0.0,f,1.0,1.0
1169211807711738088,600.0,200.0,3.0,Entire home/apt,Cuauhtémoc,1.0,83.0,0.0,0.0,f,0.0,0.0
546299707397817064,4009.0,668.1666666666666,6.0,Entire home/apt,Cuauhtémoc,2.0,313.0,234.0,938106.0,t,1.0,0.96
1293530241059762487,892.0,297.3333333333333,3.0,Entire home/apt,Cuauhtémoc,2.0,176.0,54.0,48168.0,f,,
48730051,2280.0,1140.0,2.0,Entire home/apt,Azcapotzalco,1.0,365.0,0.0,0.0,f,,
49871435,5216.0,347.7333333333333,15.0,Entire home/apt,Miguel Hidalgo,1.0,87.0,132.0,688512.0,t,1.0,0.97
564781564772958112,658.0,329.0,2.0,Private room,Azcapotzalco,2.0,212.0,0.0,0.0,f,,0.67
36668508,618.0,154.5,4.0,Entire home/apt,Xochimilco,2.0,351.0,48.0,29664.0,f,1.0,1.0
49296531,4159.0,2079.5,2.0,Private room,Álvaro Obregón,1.0,365.0,0.0,0.0,f,0.0,
1270284285340760195,913.0,456.5,2.0,Entire home/apt,Miguel Hidalgo,5.0,200.0,20.0,18260.0,f,1.0,0.59
779029020065808904,960.0,480.0,2.0,Private room,Benito Juárez,1.0,364.0,0.0,0.0,f,0.0,0.0
31315727,523.0,261.5,2.0,Hotel room,Miguel Hidalgo,1.0,354.0,42.0,21966.0,f,1.0,0.99
1178466634021476635,243.0,121.5,2.0,Private room,Coyoacán,1.0,297.0,6.0,1458.0,f,0.0,0.67
29095521,517.0,517.0,1.0,Private room,Iztacalco,2.0,362.0,24.0,12408.0,f,1.0,1.0
1274840442533714522,8309.0,1661.8,5.0,Entire home/apt,Miguel Hidalgo,1.0,148.0,78.0,648102.0,t,1.0,1.0
53879977,2375.0,1187.5,2.0,Entire home/apt,Miguel Hidalgo,3.0,25.0,0.0,0.0,f,1.0,1.0
1138578495230021869,1324.0,662.0,2.0,Entire home/apt,Cuauhtémoc,2.0,94.0,234.0,309816.0,t,1.0,1.0
727621018791532370,1220.0,305.0,4.0,Entire home/apt,Cuauhtémoc,2.0,68.0,156.0,190320.0,t,1.0,1.0
39553724,1346.0,336.5,4.0,Entire home/apt,Benito Juárez,3.0,266.0,102.0,137292.0,t,1.0,1.0
48845499,1005.0,502.5,2.0,Entire home/apt,Cuauhtémoc,2.0,293.0,255.0,256275.0,f,1.0,1.0
915378451955007823,799.0,199.75,4.0,Entire home/apt,Coyoacán,2.0,357.0,156.0,124644.0,t,1.0,0.96
34819073,2169.0,309.85714285714283,7.0,Entire home/apt,Cuauhtémoc,1.0,330.0,255.0,553095.0,f,1.0,1.0
785795979368982473,510.0,510.0,1.0,Private room,Miguel Hidalgo,1.0,362.0,6.0,3060.0,,1.0,0.98
52294896,1496.0,748.0,2.0,Entire home/apt,Cuauhtémoc,2.0,130.0,228.0,341088.0,t,1.0,0.98
46642092,1100.0,550.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,146.0,0.0,0.0,f,1.0,0.98
892635903612853961,430.0,430.0,1.0,Private room,Álvaro Obregón,3.0,256.0,18.0,7740.0,t,0.78,0.63
1029464764162688090,343.0,171.5,2.0,Private room,Cuauhtémoc,2.0,317.0,255.0,87465.0,t,1.0,0.98
729773987939235961,2137.0,534.25,4.0,Entire home/apt,Miguel Hidalgo,1.0,352.0,36.0,76932.0,t,1.0,0.99
1324054697906718857,2007.0,334.5,6.0,Entire home/apt,Cuauhtémoc,1.0,323.0,36.0,72252.0,f,,
1195795655588257519,3165.0,527.5,6.0,Entire home/apt,Miguel Hidalgo,1.0,354.0,60.0,189900.0,t,1.0,1.0
1338571946998989491,1129.0,564.5,2.0,Entire home/apt,Miguel Hidalgo,2.0,305.0,24.0,27096.0,f,1.0,0.82
1071714518918437789,1446.0,482.0,3.0,Entire home/apt,Cuauhtémoc,1.0,360.0,126.0,182196.0,t,,
855776182133790993,1800.0,300.0,6.0,Entire home/apt,Coyoacán,2.0,348.0,84.0,151200.0,f,1.0,0.95
613669123331321128,922.0,307.3333333333333,3.0,Entire home/apt,Cuauhtémoc,1.0,332.0,255.0,235110.0,t,1.0,1.0
904466956930384168,2588.0,1294.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,350.0,24.0,62112.0,t,1.0,1.0
1326278408239350421,656.0,328.0,2.0,Private room,Cuauhtémoc,1.0,351.0,36.0,23616.0,f,1.0,0.82
878664059525816085,320.0,320.0,1.0,Private room,Azcapotzalco,7.0,365.0,0.0,0.0,f,0.97,0.46
780593828903278735,588.0,147.0,4.0,Private room,Coyoacán,1.0,263.0,90.0,52920.0,t,1.0,0.93
20800794,4115.0,514.375,8.0,Entire home/apt,Cuauhtémoc,1.0,121.0,0.0,0.0,t,1.0,0.99
46606887,963.0,481.5,2.0,Entire home/apt,Cuauhtémoc,1.0,360.0,42.0,40446.0,f,1.0,1.0
1029446300474182577,340.0,340.0,1.0,Private room,Cuauhtémoc,2.0,287.0,108.0,36720.0,t,1.0,0.98
41190462,1462.0,365.5,4.0,Entire home/apt,Álvaro Obregón,2.0,334.0,150.0,219300.0,f,1.0,1.0
1010896623625930677,1259.0,314.75,4.0,Entire home/apt,Cuauhtémoc,3.0,74.0,108.0,135972.0,t,,
705746220322407944,958.0,319.3333333333333,3.0,Private room,Benito Juárez,1.0,339.0,18.0,17244.0,f,0.97,0.98
13235362,532.0,106.4,5.0,Entire home/apt,Coyoacán,2.0,325.0,162.0,86184.0,t,1.0,0.99
50137091,485.0,485.0,1.0,Private room,Miguel Hidalgo,7.0,87.0,0.0,0.0,f,0.0,
1090029176430216592,8315.0,692.9166666666666,12.0,Entire home/apt,Cuauhtémoc,2.0,65.0,255.0,2120325.0,t,1.0,1.0
813699798735536753,1125.0,562.5,2.0,Private room,Cuauhtémoc,1.0,286.0,12.0,13500.0,f,0.8,0.99
667668936593893892,881.0,440.5,2.0,Entire home/apt,Cuauhtémoc,2.0,340.0,180.0,158580.0,f,,
22824114,2206.0,1103.0,2.0,Entire home/apt,Cuauhtémoc,2.0,188.0,255.0,562530.0,t,1.0,1.0
1272662197543487050,405.0,202.5,2.0,Private room,Gustavo A. Madero,1.0,354.0,6.0,2430.0,f,1.0,0.99
1029932364939779952,405.0,405.0,1.0,Entire home/apt,Benito Juárez,2.0,362.0,90.0,36450.0,f,0.89,0.94
32848070,370.0,370.0,1.0,Private room,Coyoacán,2.0,209.0,0.0,0.0,t,1.0,1.0
43474377,1242.0,621.0,2.0,Entire home/apt,Miguel Hidalgo,2.0,150.0,0.0,0.0,f,,1.0
777557776431218713,1290.0,322.5,4.0,Entire home/apt,Benito Juárez,2.0,360.0,66.0,85140.0,f,1.0,0.96
24678004,1344.0,448.0,3.0,Entire home/apt,Cuauhtémoc,1.0,160.0,228.0,306432.0,t,,
1196434740628906816,1322.0,165.25,8.0,Entire home/apt,Benito Juárez,2.0,72.0,78.0,103116.0,f,1.0,0.99
525156926678853350,1048.0,524.0,2.0,Entire home/apt,Cuauhtémoc,1.0,303.0,255.0,267240.0,f,1.0,1.0
53011524,903.0,451.5,2.0,Entire home/apt,Benito Juárez,1.0,350.0,255.0,230265.0,t,1.0,1.0
918172418898720470,4100.0,683.3333333333334,6.0,Entire home/apt,Cuauhtémoc,1.0,301.0,168.0,688800.0,f,1.0,1.0
1137800128190969282,1205.0,401.6666666666667,3.0,Entire home/apt,Cuauhtémoc,30.0,354.0,255.0,307275.0,f,0.99,1.0
688440842695492343,315.0,157.5,2.0,Private room,Cuauhtémoc,1.0,61.0,30.0,9450.0,f,1.0,1.0
1133368663807539870,600.0,300.0,2.0,Private room,Tlalpan,1.0,80.0,0.0,0.0,f,0.0,1.0
53168772,708.0,354.0,2.0,Entire home/apt,Venustiano Carranza,1.0,270.0,72.0,50976.0,t,1.0,0.99
776059663201091610,3021.0,503.5,6.0,Entire home/apt,Miguel Hidalgo,1.0,341.0,30.0,90630.0,f,1.0,1.0
867579615459668242,860.0,430.0,2.0,Entire home/apt,Cuauhtémoc,3.0,89.0,0.0,0.0,f,1.0,0.0
1167770661062865642,1368.0,342.0,4.0,Entire home/apt,Cuauhtémoc,1.0,345.0,54.0,73872.0,f,0.97,1.0
742218973822000232,2315.0,257.22222222222223,9.0,Entire home/apt,Benito Juárez,1.0,361.0,84.0,194460.0,t,1.0,0.87
23682489,300.0,300.0,1.0,Private room,Xochimilco,2.0,270.0,84.0,25200.0,f,1.0,0.88
618867731155038019,330.0,165.0,2.0,Private room,Cuauhtémoc,3.0,245.0,60.0,19800.0,t,1.0,0.98
43126784,4740.0,948.0,5.0,Entire home/apt,Cuauhtémoc,1.0,269.0,0.0,0.0,f,,
985593652121959711,479.0,239.5,2.0,Private room,Venustiano Carranza,1.0,151.0,255.0,122145.0,t,1.0,1.0
1201246644481912659,2560.0,365.7142857142857,7.0,Entire home/apt,Miguel Hidalgo,2.0,345.0,180.0,460800.0,t,1.0,1.0
40863654,918.0,306.0,3.0,Entire home/apt,Miguel Hidalgo,1.0,357.0,180.0,165240.0,f,1.0,1.0
1084890689815498587,1200.0,600.0,2.0,Private room,Miguel Hidalgo,1.0,269.0,0.0,0.0,f,0.0,0.0
1293746189406649754,1421.0,710.5,2.0,Entire home/apt,Cuauhtémoc,1.0,250.0,144.0,204624.0,t,1.0,1.0
16733694,2280.0,380.0,6.0,Entire home/apt,Miguel Hidalgo,2.0,89.0,48.0,109440.0,t,1.0,0.95
608294947075477711,486.0,243.0,2.0,Private room,Coyoacán,1.0,284.0,132.0,64152.0,t,1.0,1.0
1248828830154197043,675.0,337.5,2.0,Entire home/apt,Cuauhtémoc,2.0,359.0,42.0,28350.0,f,0.98,1.0
813694116120166500,1125.0,562.5,2.0,Private room,Cuauhtémoc,1.0,285.0,12.0,13500.0,f,0.8,0.99
26474493,801.0,400.5,2.0,Private room,Álvaro Obregón,2.0,350.0,66.0,52866.0,t,1.0,1.0
1064422395112261385,1294.0,647.0,2.0,Private room,Miguel Hidalgo,1.0,131.0,108.0,139752.0,f,1.0,0.99
800184567231830378,850.0,425.0,2.0,Entire home/apt,Cuauhtémoc,1.0,326.0,18.0,15300.0,f,,0.86
46200928,2269.0,453.8,5.0,Entire home/apt,Miguel Hidalgo,2.0,296.0,168.0,381192.0,t,1.0,1.0
1267022696514924323,1402.0,701.0,2.0,Private room,Cuauhtémoc,1.0,364.0,0.0,0.0,f,1.0,0.55
856114211720080400,1067.0,533.5,2.0,Entire home/apt,Cuauhtémoc,1.0,312.0,255.0,272085.0,f,1.0,1.0
49499394,1280.0,320.0,4.0,Private room,Benito Juárez,1.0,239.0,255.0,326400.0,t,1.0,1.0
1288829415462455629,855.0,427.5,2.0,Entire home/apt,Cuauhtémoc,1.0,329.0,36.0,30780.0,f,0.97,1.0
1084296434131245274,759.0,126.5,6.0,Entire home/apt,Iztacalco,2.0,75.0,84.0,63756.0,,1.0,0.97
1342308066648710543,447.0,447.0,1.0,Private room,Cuauhtémoc,1.0,358.0,0.0,0.0,f,0.5,0.0
54328585,1147.0,286.75,4.0,Entire home/apt,Álvaro Obregón,2.0,235.0,78.0,89466.0,t,1.0,0.96
51906012,1760.0,880.0,2.0,Private room,Cuauhtémoc,1.0,269.0,0.0,0.0,f,,0.5
993619184535492278,855.0,427.5,2.0,Entire home/apt,Cuauhtémoc,2.0,302.0,108.0,92340.0,f,1.0,0.99
674705738675367273,717.0,358.5,2.0,Shared room,Cuauhtémoc,1.0,229.0,6.0,4302.0,f,1.0,1.0
908918228033397594,1800.0,900.0,2.0,Entire home/apt,Cuauhtémoc,2.0,362.0,66.0,118800.0,f,0.9,1.0
1245043159601088612,492.0,164.0,3.0,Private room,Azcapotzalco,1.0,220.0,180.0,88560.0,f,0.99,1.0
32844702,1995.0,498.75,4.0,Entire home/apt,Cuauhtémoc,2.0,345.0,48.0,95760.0,t,1.0,1.0
697730664154767365,1518.0,759.0,2.0,Entire home/apt,Cuauhtémoc,3.0,198.0,120.0,182160.0,t,1.0,1.0
51235671,684.0,342.0,2.0,Entire home/apt,Cuauhtémoc,2.0,364.0,78.0,53352.0,,1.0,1.0
904467289882594398,3137.0,784.25,4.0,Entire home/apt,Miguel Hidalgo,1.0,355.0,255.0,799935.0,t,1.0,1.0
51501530,1052.0,526.0,2.0,Entire home/apt,Cuauhtémoc,10.0,22.0,80.0,84160.0,t,1.0,1.0
663282514562761622,410.0,205.0,2.0,Entire home/apt,Azcapotzalco,1.0,325.0,234.0,95940.0,t,1.0,1.0
1338416812605856206,480.0,240.0,2.0,Private room,Miguel Hidalgo,2.0,166.0,12.0,5760.0,f,1.0,1.0
876946239252930441,877.0,175.4,5.0,Entire home/apt,Cuauhtémoc,1.0,354.0,255.0,223635.0,f,1.0,0.99
1157298658697984661,1144.0,572.0,2.0,Entire home/apt,Cuauhtémoc,2.0,284.0,255.0,291720.0,t,0.95,1.0
24411852,690.0,172.5,4.0,Private room,Tlalpan,4.0,362.0,0.0,0.0,f,0.9,0.93
895169527071767809,475.0,158.33333333333334,3.0,Entire home/apt,Iztapalapa,1.0,253.0,255.0,121125.0,t,1.0,1.0
1316883688916403173,2114.0,1057.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,358.0,0.0,0.0,f,1.0,1.0
900427890182187691,1105.0,276.25,4.0,Entire home/apt,Benito Juárez,1.0,356.0,255.0,281775.0,f,1.0,1.0
971121737582832545,1263.0,252.6,5.0,Entire home/apt,Cuauhtémoc,2.0,149.0,255.0,322065.0,f,1.0,1.0
